,0
672,1512769.0386047692
673,1479635.2486210566
674,1471930.4082623064
675,1502001.3565919965
676,1490538.653978735
677,1447281.0753477293
678,1454175.7696898063
679,1463874.4865898534
680,1478214.757493801
681,1501025.3831446518
682,1511338.6818022318
683,1501837.5393569872
684,1499053.8883218837
685,1452452.1930726443
686,1394984.1858474936
687,1406977.6751158487
688,1443638.2424494394
689,1458450.5220765448
690,1423851.8873909335
691,1434483.6517893733
692,1407067.1561466663
693,1373169.7450725588
694,1398384.7713731888
695,1418721.4046486593
696,1443131.665741197
697,1432277.6817546557
698,1479519.2858376352
699,1488309.3596540168
700,1503296.321066301
701,1498706.5945607934
702,1525565.1252967243
703,1495515.5524927294
704,1530248.236932316
705,1505209.6650116956
706,1507178.1059135
707,1538438.8249195437
708,1559896.434056743
709,1530173.6698610375
710,1547774.4433208124
711,1601151.618721781
712,1601310.5214477677
713,1569906.7813123255
714,1537501.3529273442
715,1557734.3506359723
716,1580063.0071414798
717,1572664.1124785852
718,1578182.1515952111
719,1595260.225280437
720,1542508.7695434345
721,1553651.3532470905
722,1584561.193136508
723,1571126.127139337
724,1575315.8124395811
725,1550227.1107834156
726,1529071.4529804925
727,1529960.6114760563
728,1500116.7575079452
729,1498395.2888422215
730,1471527.0297993172
731,1468110.2855320333
732,1513250.640309797
733,1512765.5026033118
734,1580573.0701276357
735,1575100.4437738576
736,1580645.5984736132
737,1589373.9499780494
738,1590724.1353541585
739,1590825.6995640078
740,1566802.8397114512
741,1590909.701422908
742,1570562.4271350505
743,1554904.402603312
744,1537755.256831592
745,1550164.1216072123
746,1554065.6941651823
747,1543672.1005168175
748,1590275.0664977012
749,1595103.0646940921
750,1605202.951726367
751,1626433.8744729273
752,1624708.6201872132
753,1604660.6289635194
754,1622532.097235775
755,1619152.8249238296
756,1643860.4184041775
757,1646952.4117880876
758,1653221.1985743376
759,1654040.1204169504
760,1656709.9740447418
761,1671910.1252684353
762,1676790.373446396
763,1694799.7163631164
764,1686899.8365495636
765,1698293.7341546814
766,1714076.6508948554
767,1719364.6168530227
768,1723544.6252564343
769,1717837.451890955
770,1709682.4460270826
771,1732147.0268551654
772,1731455.6794294228
773,1726589.431290466
774,1724670.483526547
775,1724788.661722938
776,1734887.0100136243
777,1729375.0636967071
778,1751411.530089489
779,1751550.1383596018
780,1755681.8961788125
781,1758467.32352869
782,1764728.7687367823
783,1754458.0996754477
784,1770247.7750331264
785,1770957.8847871018
786,1754805.260163211
787,1774442.0714811997
788,1784459.9740391697
789,1781979.8938690098
790,1770517.4665354195
791,1780924.7476073836
792,1781380.3664042635
793,1785962.1378902693
794,1793887.0255598933
795,1784040.546722938
796,1787694.0919689627
797,1788747.7671196207
798,1778366.593565551
799,1748199.9288441502
800,1763667.1846353724
801,1774624.3983216695
802,1780185.3307658425
803,1780039.2683021675
804,1817729.470579395
805,1823653.656424837
806,1833431.1940391697
807,1833046.8952054293
808,1841430.2872734931
809,1835403.7494911437
810,1824130.82524229
811,1808194.5034549683
812,1816709.8224978729
813,1839492.634492215
814,1835383.8459945081
815,1817211.887570523
816,1816079.9415180604
817,1822821.45106823
818,1838242.562065401
819,1829337.7001079195
820,1814310.3455013875
821,1816978.282944489
822,1798995.7189005131
823,1770480.723353173
824,1782296.6809664336
825,1799186.79002884
826,1784442.8498987558
827,1785139.0433585302
828,1820260.3604666695
829,1820374.7412373181
830,1803864.2906931923
831,1809885.9601490668
832,1788445.6568204479
833,1785092.8882674498
834,1803813.0036662752
835,1805911.101313183
836,1801349.410560965
837,1781739.9217803723
838,1780823.6869494608
839,1779025.4969104568
840,1767406.9232436616
841,1739225.3840880317
842,1737655.214313483
843,1726485.6953280128
844,1716184.8952152876
845,1715001.659162825
846,1701848.8165311331
847,1682949.3628079752
848,1673040.436602712
849,1664738.0920894034
850,1639039.567801546
851,1641705.0103205123
852,1672416.382034112
853,1673903.5566580032
854,1681846.4650039806
855,1686581.3956271857
856,1677388.1963219694
857,1697182.0653464433
858,1679254.041058586
859,1670601.9576746763
860,1636067.2644772134
861,1631688.5130302117
862,1637325.9132003717
863,1669874.6405523925
864,1673983.3932783795
865,1690944.2467565842
866,1668610.6641986144
867,1688834.7253280128
868,1678113.8171500522
869,1695524.132376575
870,1709233.0937888592
871,1712491.6366275717
872,1723320.7289600903
873,1716241.4210281544
874,1690702.627961848
875,1698396.1970405413
876,1679570.0581667253
877,1677866.5054949583
878,1677388.6665084169
879,1672684.745643473
880,1704960.059480428
881,1705631.4879954942
882,1721104.274838107
883,1722830.3628643379
884,1712262.9558526368
885,1713794.5876562456
886,1699397.3290642437
887,1692781.7184431816
888,1701337.5662049574
889,1730731.2575598075
890,1720635.94344211
891,1732025.6300972044
892,1737202.2766211422
893,1739390.751209244
894,1722294.6470351836
895,1710655.6790826742
896,1698418.3490816026
897,1694601.5099844786
898,1701957.1204137357
899,1727268.8252630779
900,1726389.4030443558
901,1725628.0719539614
902,1720954.626165954
903,1715538.9745487918
904,1741316.919607298
905,1751918.107276922
906,1752593.9933109542
907,1749589.3912428902
908,1752150.0758667814
909,1756643.927313783
910,1752164.0774633694
911,1756175.9540241682
912,1754458.611937674
913,1759867.7740816025
914,1765799.0070330405
915,1777127.894063172
916,1769777.4816385012
917,1770418.6168075895
918,1757191.699832749
919,1765874.290697693
920,1766814.4604332377
921,1760347.839248548
922,1764838.5331960856
923,1750612.8064857002
924,1758276.2796810197
925,1753411.6520287544
926,1751361.483099647
927,1787889.73986961
928,1802666.4725034446
929,1791457.9862439618
930,1797406.6237249952
931,1803413.8283488865
932,1836767.0148749675
933,1846330.7131103626
934,1837568.236565851
935,1843517.2064715559
936,1848852.3553811612
937,1847825.754403492
938,1840752.0471836985
939,1838458.7995520066
940,1812340.5426898922
941,1802005.9630074953
942,1811431.180582824
943,1796943.949896184
944,1799569.133910371
945,1794149.2655264614
946,1797081.3573485008
947,1810462.742556593
948,1805330.908158153
949,1797051.9921425513
950,1784159.9969528897
951,1779206.1516136413
952,1771824.2408245627
953,1771630.0744707843
954,1789519.5459752206
955,1818041.306299253
956,1826656.6680107098
957,1822168.7588377208
958,1779537.8572953527
959,1787310.11225742
960,1752504.8653931622
961,1762232.9057540556
962,1767950.4055654653
963,1762327.6896441588
964,1755774.899023097
965,1771166.2837434262
966,1750966.0014867717
967,1758046.843310954
968,1771121.360718266
969,1729442.8670146102
970,1698557.0126140271
971,1704008.2943992056
972,1699097.47832617
973,1688797.4181007186
974,1671299.6004863859
975,1653998.80359882
976,1655876.446387119
977,1699938.557668247
978,1701416.2340404557
979,1704599.1502999386
980,1729911.9471436231
981,1735026.8706310433
982,1726370.8302836514
983,1739350.1208104182
984,1750584.7479348453
985,1752431.1718639524
986,1741600.6675945253
987,1737120.3586941354
988,1732069.4158093466
989,1743079.9571067623
990,1752035.143386819
991,1754398.6623538581
992,1765347.5513024675
993,1762033.3335959825
994,1752225.8399866219
995,1745368.202788473
996,1760511.1041053908
997,1782843.9000667725
998,1765921.8978101183
999,1764817.1503290844
1000,1746684.9188615093
1001,1743470.0556477592
1002,1739038.1700093383
1003,1735704.20027165
1004,1715565.5945183607
1005,1747199.722919985
1006,1790833.3100299116
1007,1792099.426609141
1008,1792484.0467608704
1009,1792716.0612720358
1010,1783029.6161766693
1011,1786660.103922158
1012,1800479.7077201095
1013,1801104.4004645264
1014,1795045.2080972898
1015,1790806.1227396114
1016,1791412.574448925
1017,1795726.5457463406
1018,1803675.833659846
1019,1811655.5878144044
1020,1814167.7106531167
1021,1793255.797966134
1022,1798580.1592635494
1023,1806951.0315939253
1024,1828430.6819895362
1025,1825105.0498087467
1026,1806003.6826778909
1027,1818993.171194028
1028,1795831.15807243
1029,1815199.929915043
1030,1816816.4886750618
1031,1809719.3455350336
1032,1817421.3657236237
1033,1821377.71824259
1034,1821524.6438072894
1035,1818108.7753117254
1036,1811995.9774719416
1037,1802229.2471890561
1038,1809445.006963605
1039,1793803.6729770636
1040,1783217.6460575145
1041,1796470.1001567813
1042,1775084.5314704843
1043,1784803.8336328436
1044,1806630.8884474677
1045,1800195.4239547327
1046,1797161.5370188963
1047,1796821.3399703342
1048,1812983.7326778907
1049,1818240.374803389
1050,1820007.5952727217
1051,1828253.8487509266
1052,1837451.3232252311
1053,1836008.4253875904
1054,1832939.524842393
1055,1839981.147963991
1056,1838187.5786034835
1057,1834673.3916470734
1058,1833206.4506694044
1059,1835838.4942603346
1060,1821981.1996711616
1061,1837341.2608374208
1062,1827978.26145634
1063,1832498.5495194322
1064,1822670.1693308419
1065,1822672.9075640938
1066,1813123.7494988588
1067,1821837.0318660953
1068,1811350.3108699957
1069,1822059.176303539
1070,1817955.0942907662
1071,1823027.1826736047
1072,1834552.4655328908
1073,1854115.6511918851
1074,1860506.5831656537
1075,1863101.3016427872
1076,1827587.9797774577
1077,1839722.6342701928
1078,1814224.1848153905
1079,1805260.0826346008
1080,1818079.6955491782
1081,1829441.6630692154
1082,1853981.1242929094
1083,1838323.7049898366
1084,1858166.6434159644
1085,1861684.3929444891
1086,1874923.8839795922
1087,1871031.4380398553
1088,1847159.0523234266
1089,1859805.5989210864
1090,1878801.8499008988
1091,1877896.6031905133
1092,1893610.840917572
1093,1894570.048943803
1094,1888611.9387757862
1095,1886867.2056541883
1096,1888034.0641313216
1097,1896821.815147995
1098,1904905.963551407
1099,1901244.9577612563
1100,1910842.5179888504
1101,1905824.2913153258
1102,1912231.4382143016
1103,1902837.7633628165
1104,1898938.1291898277
1105,1906344.4835882676
1106,1907293.8166708616
1107,1888293.2315202034
1108,1885585.578023568
1109,1862060.0299399027
1110,1877619.6849019704
1111,1881113.4561809553
1112,1852840.7073060677
1113,1860535.1567240097
1114,1877836.7941313218
1115,1878597.9771011902
1116,1863969.1982468762
1117,1854369.3501447802
1118,1880945.2224404386
1119,1865557.0931905138
1120,1873436.6474577973
1121,1887457.3876095267
1122,1862399.9076832484
1123,1823491.42138369
1124,1827527.3352542913
1125,1808092.1582610207
1126,1818881.529558436
1127,1825381.4683921766
1128,1835633.4511181633
1129,1822284.7949898362
1130,1833866.336701293
1131,1840005.141325184
1132,1842167.9835244038
1133,1849396.8920589716
1134,1862566.221233032
1135,1884191.8409912938
1136,1881516.6144304946
1137,1904509.858548192
1138,1907324.7504276657
1139,1905178.8631352223
1140,1904221.5805588218
1141,1903193.2705609647
1142,1900363.3978349778
1143,1905227.8451848559
1144,1900353.2342071868
1145,1895722.8844326374
1146,1893514.2154471676
1147,1897207.1633812468
1148,1897863.365730053
1149,1903900.2468963126
1150,1905512.623700993
1151,1900969.3538137185
1152,1921392.126070373
1153,1932489.594305768
1154,1934552.4628403357
1155,1921667.0852075724
1156,1920221.0417683714
1157,1924778.7497024506
1158,1926821.9254763133
1159,1931774.2800612005
1160,1941459.526378118
1161,1937533.6335394054
1162,1912919.9440640295
1163,1902829.7683866045
1164,1894676.0298520369
1165,1894825.335191285
1166,1889131.7248346778
1167,1896169.0924100066
1168,1908261.6358166335
1169,1898518.4084667554
1170,1873200.7017531556
1171,1870795.8480874316
1172,1873518.8069786069
1173,1871529.1805121026
1174,1869429.7260009374
1175,1887300.248370317
1176,1888587.3912480334
1177,1893311.135402592
1178,1911240.5389935225
1179,1925712.4159705054
1180,1918849.2688460788
1181,1909164.0737117084
1182,1920747.447304782
1183,1924869.4955564644
1184,1926451.9296351578
1185,1952275.0724391527
1186,1946345.9402767934
1187,1921491.5775486636
1188,1924997.811569923
1189,1915251.760159782
1190,1914123.4680754305
1191,1919221.2594855716
1192,1902767.1542384753
1193,1883682.0298758247
1194,1893489.1218116612
1195,1894918.828899227
1196,1888087.820647545
1197,1900126.3509141428
1198,1886734.5030927896
1199,1871470.1013423286
1200,1877337.7776592462
1201,1913418.4607461262
1202,1925225.5305412486
1203,1926784.1312360323
1204,1913373.742719895
1205,1940091.697345929
1206,1951957.0287376398
1207,1958897.0420456845
1208,1961492.3196210135
1209,1974197.557835835
1210,1951895.5699960513
1211,1952882.2266490022
1212,1942898.3771346223
1213,1944748.0958740674
1214,1950723.981758513
1215,1943870.6057429113
1216,1938796.787416436
1217,1942578.1982044433
1218,1944762.139161539
1219,1945455.5745007873
1220,1958400.5457429115
1221,1940732.525496887
1222,1965472.7584320377
1223,1966769.3706312575
1224,1968814.918149152
1225,1977115.1166837197
1226,1980124.5624370095
1227,1982996.4552757218
1228,1981883.070161925
1229,1980704.1704058063
1230,1971183.7871714828
1231,1980405.7486574887
1232,1988360.7077741148
1233,1994629.2950091239
1234,1990977.3733919621
1235,1997018.6766447162
1236,1999330.3068701671
1237,1998536.0673990774
1238,1993038.4745007872
1239,1987421.9228283342
1240,1975481.4015493493
1241,1995740.3921151203
1242,2011431.8342059008
1243,2011621.07011092
1244,1995088.4477968311
1245,1980069.515859923
1246,1983051.6344334949
1247,1990328.3196968783
1248,1982652.3148865402
1249,2015475.0725030163
